"Name","ID","State","Notes","User","Tags","Created","Runtime","Sweep","alpha","beta","ckpt","indexpath","judgements","maxdocs","name","nrerank","quality_model","queryexp","querypath","resultpath","test","titleboost","topicpath","type","nDCG@5","nDCG@5_corr"
"charmed-sweep-41","khnc73vp","finished","-","lucamoro","","2021-05-03T17:55:18.000Z","285","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.6831",""
"polished-sweep-40","dvcl8nxg","finished","-","lucamoro","","2021-05-03T17:49:52.000Z","317","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8227",""
"upbeat-sweep-39","3nrmlt57","finished","-","lucamoro","","2021-05-03T17:40:18.000Z","1530349","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6801","0.6801"
"treasured-sweep-38","f272fgbs","finished","-","lucamoro","","2021-05-03T17:35:28.000Z","280","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8227",""
"daily-sweep-32","nl0qccnu","finished","-","tommaso-green","","2021-05-03T17:22:20.000Z","669","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8224",""
"devoted-sweep-31","ofkmmt64","finished","-","tommaso-green","","2021-05-03T17:06:05.000Z","973","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6801",""
"absurd-sweep-30","5q8ewr4w","finished","-","tommaso-green","","2021-05-03T16:56:42.000Z","1533278","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8224","0.8224"
"brisk-sweep-29","47llm9sl","finished","-","tommaso-green","","2021-05-03T16:42:33.000Z","1533903","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6801","0.6801"
"grateful-sweep-28","u98uspeo","finished","-","tommaso-green","","2021-05-03T16:36:05.000Z","382","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8224",""
"skilled-sweep-27","xovcw1gp","finished","-","tommaso-green","","2021-05-03T16:24:10.000Z","706","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6801",""
"lyric-sweep-26","qxto6zx3","finished","-","tommaso-green","","2021-05-03T16:20:13.000Z","231","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","hybrid","0.8227",""
"snowy-sweep-25","9jh7v6ve","finished","-","tommaso-green","","2021-05-03T15:06:36.000Z","4410","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.683",""
"dashing-sweep-24","qqegt3p9","finished","-","tommaso-green","","2021-05-03T15:00:35.000Z","358","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8228",""
"hardy-sweep-23","qmrdbdhd","finished","-","tommaso-green","","2021-05-03T14:48:50.000Z","697","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6805",""
"faithful-sweep-22","gbj4ucmj","finished","-","tommaso-green","","2021-05-03T14:44:49.000Z","237","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8228",""
"good-sweep-21","2hpzsxn7","finished","-","tommaso-green","","2021-05-03T14:36:29.000Z","1541124","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6805","0.6805"
"sage-sweep-20","fq5jpac5","finished","-","tommaso-green","","2021-05-03T14:29:19.000Z","426","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6805",""
"peachy-sweep-19","cuwbnnc8","finished","-","tommaso-green","","2021-05-03T14:27:19.000Z","115","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","hybrid","0.8231",""
"dashing-sweep-18","moxrii4s","finished","-","tommaso-green","","2021-05-03T14:21:04.000Z","369","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.6835",""
"polar-sweep-20","0rw9v8td","finished","-","tommaso-green","","2021-05-03T14:18:25.000Z","1542023","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8228","0.8228"
"polished-sweep-16","n1z4ldtx","finished","-","tommaso-green","","2021-05-03T13:45:48.000Z","687","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","20","","no","","","","0","","hybrid","0.82",""
"floral-sweep-15","c9fpy9gj","finished","-","tommaso-green","","2021-05-03T13:30:57.000Z","885","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6801",""
"celestial-sweep-14","8chulogo","finished","-","tommaso-green","","2021-05-03T13:22:34.000Z","1546579","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","15","","no","","","","0","","hybrid","0.82","0.82"
"lively-sweep-13","8cxh4u2f","finished","-","tommaso-green","","2021-05-03T13:10:10.000Z","1547338","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6801","0.6801"
"celestial-sweep-12","4qfz0r00","finished","-","tommaso-green","","2021-05-03T13:04:30.000Z","1547030","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","10","","no","","","","0","","hybrid","0.82","0.82"
"classic-sweep-11","2rhc62f9","finished","-","tommaso-green","","2021-05-03T12:54:37.000Z","1547295","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6801","0.6801"
"vibrant-sweep-10","z0goccae","finished","-","tommaso-green","","2021-05-03T12:51:18.000Z","196","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","hybrid","0.823",""
"legendary-sweep-9","7b8pc7sf","finished","-","tommaso-green","","2021-05-03T12:43:52.000Z","1548730","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.683","0.683"
"peachy-sweep-8","2piqgpja","finished","-","tommaso-green","","2021-05-03T12:34:04.000Z","1548499","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8227","0.8227"
"autumn-sweep-7","2py407ou","finished","-","tommaso-green","","2021-05-03T12:20:19.000Z","1549339","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6801","0.6801"
"true-sweep-6","inb6hf9p","finished","-","tommaso-green","","2021-05-03T12:12:53.000Z","433","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8227",""
"daily-sweep-5","hcppe31l","finished","-","tommaso-green","","2021-05-03T12:01:37.000Z","670","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6801",""
"colorful-sweep-4","2yxdek11","finished","-","tommaso-green","","2021-05-03T11:56:35.000Z","1550809","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8227","0.8227"
"ethereal-sweep-3","gwchkpcv","finished","-","tommaso-green","","2021-05-03T08:02:57.000Z","646","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6801",""
"laced-sweep-2","88257w98","finished","-","tommaso-green","","2021-05-03T07:59:40.000Z","1565938","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","hybrid","0.823","0.823"
"upbeat-sweep-1","ujidks5s","finished","-","tommaso-green","","2021-05-03T07:52:21.000Z","436","ykf9dn7p","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.683",""
